"Phase Number","Start Time","Request Type","Latency","Response Code"
"2","1645569645656","POST","73","201"
"2","1645569645655","POST","74","201"
"2","1645569645655","POST","75","201"
"2","1645569645655","POST","75","201"
"2","1645569645653","POST","77","201"
"2","1645569645654","POST","76","201"
"2","1645569645653","POST","77","201"
"2","1645569645656","POST","74","201"
"2","1645569645653","POST","91","201"
"2","1645569645669","POST","76","201"
"2","1645569645668","POST","89","201"
"2","1645569645670","POST","87","201"
"2","1645569645672","POST","85","201"
"2","1645569645670","POST","87","201"
"2","1645569645672","POST","85","201"
"2","1645569645671","POST","87","201"
"2","1645569645669","POST","89","201"
"2","1645569645673","POST","85","201"
"2","1645569645671","POST","87","201"
"2","1645569645671","POST","87","201"
"2","1645569645671","POST","87","201"
"2","1645569645669","POST","89","201"
"2","1645569645672","POST","86","201"
"2","1645569645668","POST","90","201"
"2","1645569645672","POST","87","201"
"2","1645569645699","POST","80","201"
"2","1645569645699","POST","81","201"
"2","1645569645702","POST","78","201"
"2","1645569645702","POST","78","201"
"2","1645569645702","POST","78","201"
"2","1645569645702","POST","78","201"
"2","1645569645704","POST","77","201"
"2","1645569645701","POST","80","201"
"2","1645569645703","POST","78","201"
"2","1645569645702","POST","79","201"
"2","1645569645700","POST","81","201"
"2","1645569645700","POST","81","201"
"2","1645569645701","POST","81","201"
"2","1645569645701","POST","81","201"
"2","1645569645700","POST","82","201"
"2","1645569645701","POST","78","201"
"2","1645569645701","POST","82","201"
"2","1645569645700","POST","83","201"
"2","1645569645704","POST","80","201"
"2","1645569645704","POST","86","201"
"2","1645569645704","POST","86","201"
"2","1645569645704","POST","86","201"
"2","1645569645704","POST","86","201"
"2","1645569645700","POST","91","201"
"2","1645569645699","POST","92","201"
"2","1645569645703","POST","88","201"
"2","1645569645703","POST","88","201"
"2","1645569645702","POST","89","201"
"2","1645569645703","POST","88","201"
"2","1645569645699","POST","93","201"
"2","1645569645730","POST","70","201"
"2","1645569645730","POST","70","201"
"2","1645569645728","POST","72","201"
"2","1645569645729","POST","72","201"
"2","1645569645729","POST","78","201"
"2","1645569645730","POST","77","201"
"2","1645569645729","POST","78","201"
"2","1645569645730","POST","78","201"
"2","1645569645730","POST","78","201"
"2","1645569645729","POST","79","201"
"2","1645569645729","POST","79","201"
"2","1645569645728","POST","80","201"
"2","1645569645729","POST","80","201"
"2","1645569645730","POST","79","201"
"2","1645569645728","POST","94","201"
"2","1645569645744","POST","78","201"
"2","1645569645745","POST","77","201"
"2","1645569645729","POST","93","201"
"2","1645569645757","POST","80","201"
"2","1645569645758","POST","95","201"
"2","1645569645757","POST","96","201"
"2","1645569645757","POST","96","201"
"2","1645569645758","POST","96","201"
"2","1645569645758","POST","97","201"
"2","1645569645758","POST","97","201"
"2","1645569645758","POST","97","201"
"2","1645569645757","POST","99","201"
"2","1645569645758","POST","98","201"
"2","1645569645757","POST","99","201"
"2","1645569645759","POST","97","201"
"2","1645569645758","POST","98","201"
"2","1645569645758","POST","98","201"
"2","1645569645758","POST","99","201"
"2","1645569645780","POST","90","201"
"2","1645569645780","POST","91","201"
"2","1645569645780","POST","91","201"
"2","1645569645780","POST","91","201"
"2","1645569645780","POST","91","201"
"2","1645569645782","POST","101","201"
"2","1645569645781","POST","103","201"
"2","1645569645782","POST","102","201"
"2","1645569645781","POST","103","201"
"2","1645569645781","POST","103","201"
"2","1645569645783","POST","101","201"
"2","1645569645783","POST","101","201"
"2","1645569645783","POST","102","201"
"2","1645569645781","POST","104","201"
"2","1645569645791","POST","94","201"
"2","1645569645800","POST","85","201"
"2","1645569645801","POST","84","201"
"2","1645569645800","POST","85","201"
"2","1645569645800","POST","85","201"
"2","1645569645792","POST","93","201"
"2","1645569645791","POST","94","201"
"2","1645569645791","POST","95","201"
"2","1645569645790","POST","96","201"
"2","1645569645790","POST","96","201"
"2","1645569645790","POST","96","201"
"2","1645569645791","POST","95","201"
"2","1645569645791","POST","95","201"
"2","1645569645792","POST","94","201"
"2","1645569645780","POST","107","201"
"2","1645569645781","POST","106","201"
"2","1645569645782","POST","105","201"
"2","1645569645784","POST","103","201"
"2","1645569645781","POST","106","201"
"2","1645569645790","POST","97","201"
"2","1645569645807","POST","91","201"
"2","1645569645808","POST","90","201"
"2","1645569645809","POST","90","201"
"2","1645569645808","POST","91","201"
"2","1645569645822","POST","77","201"
"2","1645569645808","POST","91","201"
"2","1645569645808","POST","92","201"
"2","1645569645809","POST","91","201"
"2","1645569645808","POST","92","201"
"2","1645569645822","POST","78","201"
"2","1645569645807","POST","94","201"
"2","1645569645807","POST","93","201"
"2","1645569645822","POST","89","201"
"2","1645569645823","POST","88","201"
